created_at,favorite_count,full_text,category,ed_risk
Thu Sep 12 14:42:25 +0000 2019,0,diet sehat mahal tubuh lebih langsing hari madu diet aththoifah harga rp termasuk ongkir madu diet ath thoifah merupakan madu murni pilihan diformulasikan [URL],None,0
Thu Sep 19 17:33:26 +0000 2024,1,ngopi sendiri rumah malah bagus bonding sama keluarga olahraga mesti sifatnya langganan beli mobil kalau memang butuh disesuaikan sama kondisi keuangan makan kalau masak sendiri meal planmeal prep lebih murah,None,0
Thu Sep 22 23:25:03 +0000 2016,0,disiplin diet ketat dikenalkan era wenger [URL],None,0
Thu Sep 24 02:40:41 +0000 2020,0,work baru pertama kali dapet undangan interview beberapa hari nafsu makan sama stress kepikiran terus bawaannya gabisa tidur lemes,None,0
Tue Apr 02 13:54:18 +0000 2024,3037,foodfess maaf bukan mau jadi party pooper mau ngingetin kalau kalorinya nyarin alias kalorinya lebih banyak kalian makan nasi centong ayam bakar sepotong tempe goreng sama bening bayam secentong jadi kalau makan buat camilan,None,0
Tue Apr 04 08:41:22 +0000 2023,0,diethingy makan mah makan asal jgn tiap hari nasinya jangan dihabisin jangan pernah merasa bersalah makan melanggar diet,None,0
Tue Apr 04 20:39:09 +0000 2023,0,inget banget jaman insecure naik berat badan kilogram hit tahun sekarang naik kilogram hit tahun anggap berat badan umur nambah jadi issue [URL],None,0
Tue Apr 11 21:43:29 +0000 2023,0,apapun ituuu bang pantaji tetep sayang sama bang hwiii jangan insecure berat badan nambah tetep ganteng pooolll,None,0
Tue Apr 18 12:41:13 +0000 2023,0,sialan habis makan terus scroll pin buat cari game malah ketemu mau muntahin semua makanan jadinya [URL],None,0
Tue Apr 27 15:45:16 +0000 2021,0,orang memandang sebelah mata fisik katanya terlalu gemuk katanya terlalu kurus katanya terlalu tinggi katanya terlalu pendek katanya banyak jerawat sedihtidk dihargai pnya fisik sesuai standar mrkatapi tetap bangga dri sendiriaku,None,0
Tue Aug 15 11:40:29 +0000 2023,0,kucing muntahin makanan fia makan tuh,None,0
Tue Dec 03 11:49:33 +0000 2024,1,semua orang mulai give attention sama daily steps sangat membantu metabolisme kesehatan kebugaran jaga pola makan [URL],None,0
Tue Dec 06 07:23:57 +0000 2022,51,diet sender makan nasi padang bulan diet seneng ngerasa bersalah sender nasinya proteinnya sender ambil telur dadar sama ayam bakar sayurnya ternyata dikasih sayur nangka sama sayur ubi sambelnya sender makan semua cont [URL],None,0
Tue Dec 08 20:37:10 +0000 2020,0,hancur hati lihat ketiga kalinya masuk rumah sakit kamu pimiu ayoo dong istirahat jangan terlalu berat kerjanya kamu kurus banget nangissss mana katanya gejala usus buntu allah [URL],None,0
Tue Dec 10 03:44:24 +0000 2024,2,kendaraan aman penginapan booked meal plan pakaian selesai dipack spot wisata dilist sejam jalan tibatiba cancelki ananaka kodong allah,None,0
Tue Dec 31 06:47:40 +0000 2024,1,hi guys tahun menjadi lebih baik mengajak kalian buat drill for wellness bersamasama mengukur kalori aktivitas harian its totally free mau sendiri lihat progres masingmasing,None,0
Tue Dec 31 13:59:00 +0000 2024,2,pantesan badan kurus banget waktu scene hidden love soal insecure sama berat badan nangis nada suaranya kaya real banget,None,0
Tue Feb 04 03:19:19 +0000 2025,7,apralzolam mau sekali dipaksa makan,None,0
Tue Feb 04 04:30:08 +0000 2025,19,ubur ubur ikan lele body goals nih le [URL],None,0
Tue Feb 04 11:37:28 +0000 2025,15,tadi jadinya masak tumis telor tomat hehe buat makan siang pagi masi leha leha wkwk besok pengen buat soalnya masakan selalu comforting maap yh tampilannya estetik lapar banget soalnya [URL],None,0
Tue Feb 04 14:23:41 +0000 2025,0,nafsu makan kepikiran terus,None,0
Tue Feb 04 19:01:45 +0000 2025,3,banyak duit kurus banyak uang langsing banyak cuan ideal kaya pulen,None,0
Tue Feb 11 02:27:41 +0000 2025,1,penghematan ekstrim ala prabowo sangat mengkhawatirkan analogikan diet manusia diet tepat menyehatkan dietnya ekstrim menyebabkan anoreksia kurus kering kerontang,None,0
Tue Feb 11 11:28:50 +0000 2025,0,jarang insecure sama berat badan selalu insecure sama tinggi badan kayak normal disebut laki pendek banget,None,0
Tue Feb 11 11:32:12 +0000 2025,1,shyshypurple merekomendasikan diet ekstrim omad asupan kalori harian bakal sangat kurang bmr normalnya sih pembatasan kalori defkal latihan beban buat program fat loss asupan kalori harian kurang tdee amp lebih bmr,None,0
Tue Feb 18 03:29:35 +0000 2020,529,suka gila main skipping penat berbaloi banyak kalori rentung kena bakar pernah lagilah melompat sejam biasanya min lebih kurang kalori terbakar dah rasa perbezaannya especially inchloss berat kilogram [URL],None,0
Tue Feb 18 12:36:27 +0000 2025,15,ohmybeautybank bikin keliatan tinggi body goals ahahahah [URL],None,0
Tue Feb 18 13:34:59 +0000 2025,12,meowntf body goals banget njirrr,None,0
Tue Feb 21 09:07:15 +0000 2023,0,pas beli makan ngerasa bersalah makan yaa kok dipikir besok makan apa yaa duit abis apa refund dalem perut,None,0
Tue Feb 25 01:04:48 +0000 2025,0,tetangga kasih henna buat tangan gitu ibu bilangnya coklat suruh makan pas makan pahit banget setaaaannnn yaiyalah orang buat tangan malah disuruh makan memang ibu benci tai sekarang muntah muntah banyak [URL],None,0
Tue Feb 25 01:15:55 +0000 2025,0,guys kalian punya gangguan sama nafsu makan,None,0
Tue Feb 25 04:03:37 +0000 2025,1,cek protein cookies forayya g cemilan sehat tinggi protein gluten free rendah kalori harga rp dapatkan shopee sekarang [URL] [URL],None,0
Tue Feb 25 05:09:02 +0000 2025,2,mah salah sendiri kontrol makan ngemil tau banget hormon hamil sangat mempengaruhi balik self control buat makan berlebihan mungkin naik sebanyak kalau kontrol makan mah,None,0
Tue Feb 25 08:53:39 +0000 2025,0,semua body goals masanya,None,0
Tue Feb 25 10:24:55 +0000 2025,3,batal dah lebaran body goals,None,0
Tue Feb 25 12:07:35 +0000 2025,1,body goals banget sih [URL],None,0
Tue Feb 25 12:28:57 +0000 2025,21,tanyarlfes muntah puasanya batal makanminum wajib menahan makan amp minum smpe maghrib wajib mengganti puasa batal tsbut,None,0
Tue Feb 25 14:30:00 +0000 2025,0,body goals banget dah si pansa ginza beauty x ml shiseidogroupthxmilklove,None,0
Tue Feb 25 16:57:25 +0000 2025,6,abis bikin meal plan bingung sahurbuka pake apa,None,0
Tue Feb 25 19:08:41 +0000 2025,0,oi anak pangan siapa punya tips cara mengolah sayur dimakan sama orang benci sayur makan sayur jadi muntah alasan gasuka sayur tekstur baunya aneh gmn cara menghilangkan tsb menghilangkan kandungan gizinya,None,0
Tue Jan 14 12:16:54 +0000 2025,0,makan terus kepikiran indra bekti orangnya mana yak,None,0
Tue Jan 14 16:49:53 +0000 2025,0,toksalah omad intermittent fasting sangat makan jaga nak kuruih kat plkn makan kali sehari it s about portion and healthy diet and exercise okay probably he skipped some meal,None,0
Tue Jan 16 02:51:45 +0000 2024,59,diethingy keluar keringat bukan berarti kalori kamu hilang nder kalaupun berat badan kmu turun cairan ditubuh berkurang kalau keringat jadi indikasih turun kalori orang hiperhidrosis ky mungkin uda anoreksia kali cb nntn ttg fat burn [URL],None,0
Tue Jan 21 12:10:08 +0000 2020,25,barbie kumalasari menunjukkan bentuk tubuhnya kala mengisi acara trans tv tampil busana olahraga ketat kirakira body goals nih [URL],None,0
Tue Jan 21 16:27:50 +0000 2025,0,lu pernah gasi diem tiba² kepikiran makan terus tiba² gigi copot bagaimana coba,None,0
Tue Jan 28 00:54:22 +0000 2025,2,obesitas sedang diet ketat anggur memiliki kalori gula alami tinggi konsumsi berlebihan menambah asupan kalori harian berpotensi menghambat penurunan berat badan,None,0
Tue Jan 28 06:01:49 +0000 2025,3872,jeqish body goals banget [URL],None,0
Tue Jan 28 13:28:38 +0000 2025,342,sebuah percakapan bajunya muat lagiii loh kemaren muat kok gara kamu kasih makan terus sih makanya menggendats dikasih makan sesuai aturan kok x sehari cumacemilannya tiap jam [URL],None,0
Tue Jan 28 14:30:00 +0000 2020,17,sempat minder bentuk badan ideal terlalu kurus ajil merasa berubah apa ceritanya hingga ajil menjadi personal trainer tunggu akudanjakarta kamis cnnindonesia [URL] [URL],None,0
Tue Jan 28 14:50:00 +0000 2025,4,masyarakat jepang dikenal memiliki pola hidup membantu tetap langsung apa budaya warga jepang ditiru [URL],None,0
Tue Jul 09 03:01:36 +0000 2019,0,cieeee susah diet make gamis cie tenang mahya hitam bikin kamu keliatan lebih langsing diet,None,0
Tue Jul 30 08:57:24 +0000 2024,5665,kebiasaan makan buruk amp berisiko kalau keterusan nunda makan pdhl lapar makan tengah malem junkfood tiap hari rebahantidur mam makan keburuterlalu cepet too much karbo emotional eating jam makan berantakan mana sering dilakuin,None,0
Tue Jun 01 04:36:03 +0000 2021,8,i kenal my boyfriend since botak rambut balik and since slalu insecure berat badan dh capai berat ideal and he stays with me masa i breakout i dh heal balik and korang rasa i materialistic,None,0
Tue Jun 06 09:12:24 +0000 2023,10,gained my confidence back thanks to myself selalu semangat konsisten berat badan sehat capek capek insecure ‍ kilogram [URL],None,0
Tue Jun 13 02:28:00 +0000 2023,7,wulan guritno menarik perhatian pemotretan terbarunya pamer perut rata jadi body goals banyak orang potretnya [URL],None,0
Tue Mar 02 03:56:03 +0000 2021,934,nah kamu perlu tahu kebutuhan kalori amp angka bmr tiap orang bedabeda tenang kamu hitung mandiri kok gratis caranya cari tahu disini [URL],None,0
Tue Mar 04 07:45:09 +0000 2025,270,diethingy nasi jahat kamu ganti pake jenis karbo kentang ubi oat beras merah apakek aduh maaf keras nder sehat kamu paham bmr kalori harian kamu,None,0
Tue Mar 11 06:05:09 +0000 2025,7,mbak ariana grande memang diet apa bagaimana kok kurus banget kulitnua kriput,None,0
Tue Mar 11 21:56:16 +0000 2025,0,membantu menurunkan berat badan manfaat talas membantu menurunkan berat badan memiliki kandungan nutrisi sehat rendah kalori serat talas membantu mengurangi nafsu makan mencegah ngemil berlebihan membantu mengendalikan asupan kalori harian,None,0
Tue Mar 12 09:53:04 +0000 2024,0,muntahin makanan saur lo ttawansimp [URL],None,0
Tue Mar 18 03:20:20 +0000 2025,0,terakhir lihat fadlan holao berisi gemoy gitu sekarang kurus banget sejak kapan wey dietnya bagaimana kepo mau diet,None,0
Tue Mar 18 10:11:35 +0000 2025,2,mengurangi gula tepung minyak no karbo defisit kalori puasa gym x seminggu hasilnya berat badan stuck giliran kagak nge gym hampir seminggu pola makan jaga malah berat badan turun hampir kilogram kan bangkeee,None,0
Tue Mar 18 12:43:53 +0000 2025,0,izin off keponakan ku sakit ku jagain engga pegang hp lamalama jaga kesehatan kalian semua jaga pola makan tidur,None,0
Tue Mar 18 19:56:20 +0000 2025,5,kadang ngerasa capek banget jadi perempuan mau olahraga amp jaga pola makan sebaik apapun hampir sepanjang bulan ttp ngerasain sakit sebulan minggu bergulat sama siklus mentruasi minggu sisanya nnti tiba pusing tiba mual tiba demam gtu terus tiap bulannya,None,0
Tue Mar 22 11:34:58 +0000 2022,33330,kamu sibuk banget telat makan amp tbtb ngerasain nyeri perut hebat mual berkesudahan muntah makan nyeri dada makan fesespoop warna hitam legam berat badan turun drastis hatihati semua red flag badanmu kirim sinyal bahaya,None,0
Tue May 25 02:00:32 +0000 2021,16,diet bikin menyiksa cuma percaya sama noera slim boost ampuh banget buat anti ribet jadinya insecure sama berat badan buat kamu mau coba noera slim boost yukk checkout sini link shopee [URL],None,0
Tue May 25 12:23:47 +0000 2021,33,akhirnya insecure deh makan banyak mikir berat badan noera slim boost buat kalian mau tips buat nurunin berat badan checkout disini [URL],None,0
Tue Nov 01 03:04:47 +0000 2022,0,wika salim sering disebut miliki body goals ngaku rutin menjaga kesehatan tubuh kulit caranya memberikan terbaik penggemarnya potretnya [URL],None,0
Tue Nov 01 03:46:13 +0000 2022,2,pedangdut wika salim disebut memiliki body goals idaman sejuta umat ternyata rahasia cantik wika salim [URL],None,0
Tue Nov 12 12:04:42 +0000 2024,0,kalau gini tuh brrti emg cocoknya sama celana longgar kalau gambar keliatan ideal kok keliatan kurus [URL],None,0
Tue Nov 12 12:46:54 +0000 2024,0,nsok tipikal kalau pacarnya mau muntahin makanan tangan siap nadahin ️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️ [URL],None,0
Tue Nov 19 01:13:03 +0000 2024,0,dietnya kebablasan apa gmn asal jgn bulimia,None,0
Tue Nov 26 16:54:15 +0000 2024,30,telyu mau sharing penderita diabetes beli selai brand punya image pemanis rendah kalori ternyata habis konsumsi selama harian sarapan gula darah rada tinggi akhirakhir baca komposisinya ternyata cont,None,0
Tue Oct 04 06:53:08 +0000 2022,12,ariel tatum menjadi sorotan akibat penampilan anggunnya gelaran paris fashion week ternyata rahasia body goals dimilikinya [URL],None,0
Tue Oct 17 10:31:50 +0000 2023,253,olahraga aerobik olahraga efektif banget buat bakar kalori tubuh terutama mengurangi lemak perut kamu lakukan olahraga dg intensitas durasi sesuai kemampuanmu latihan beban latihan penting buat ngurangin lemak perut malahan,None,0
Tue Oct 25 10:54:12 +0000 2022,10,tahun baru kali cinta laura masuk rumah sakit cinta laura mengalami burnout [URL],None,0
Tue Oct 27 10:07:37 +0000 2020,279,buka linknya kalian isi dibutuhin disitu tinggi badan berat badan usai jenis kelamin intensitas aktifitas perhari langsung muncul jumlah kalori kalian butuhkan [URL],None,0
Tue Oct 29 15:15:48 +0000 2024,332,fakta k langkah hari kamu amp bakar kalori manfaat kurangkan risiko penyakit turunkan paras kolestrol tingkat fitness amp kecerdasan otak kuatkan otot amp tingkat stamina kurangkan stress bantu turun berat amp kekalkan ideal weight rt amp follow tips,None,0
Tue Sep 01 07:39:56 +0000 2020,19,youtuber korea reomit jang hansol tengah berdiet cheat day disuruh makan kilogram karbohidrat sehari apa pilihan menunya koreareomit via detikfood [URL],None,0
Tue Sep 03 15:19:35 +0000 2024,0,mau bersyukur sebulan revenge eating makan apa mau makan ayo juna pelanpelan bangun hubungan sehat makanan jangan muntahin makanan kalau takut gendut jangan makan terlalu banyak makan lama makan cukup,None,0
Tue Sep 12 08:19:35 +0000 2023,30,tanda lapar palsu strategi ngatasinnya muncul tiba jenis makanan diinginkan spesifik merasa puas makan rasa lapar selesai makan diikuti rasa bersalah makan,None,0
Tue Sep 12 08:19:35 +0000 2023,1,kalau lapar beneran biasanya begini muncul perlahan makan apapun namanya lapar merasa puas makan rasa lapar selesai makan rasa bersalah makan,None,0
Tue Sep 20 08:48:36 +0000 2022,6,istri penyanyi adam levine behati prinsloo terlihat langsing meski sedang hamil anak ketiganya intip foto body goalsnya [URL],None,0
Wed Apr 26 12:49:31 +0000 2023,2,hari memutuskan free fall gamau kepatok sama jumlah kalori atur menu set repetisi hari ngejarnya apus rasa bersalah dulu makan kontrol [URL],None,0
Wed Aug 03 07:28:27 +0000 2022,1,menjadi orang terkaya dunia miliarder elon musk kerap makan sembarangan sang ayah menyuruhnya diet lalu bagaimana tanggapan sang ceo tesla [URL],None,0
Wed Aug 28 08:14:39 +0000 2024,3,gangguan makan kesehatan mental gangguan makan anoreksia bulimia binge eating disorder sering kali berkaitan masalah kesehatan mental kecemasan depresi masalah emosional mempengaruhi cara seseorang melihat tubuh,None,0
Wed Dec 01 14:32:38 +0000 2021,22,cara mengecilkan perut buncit butuh proses didapat waktu semalam perlu disiplin menjaga pola makan disertai olahraga [URL],None,0
Wed Dec 11 05:25:36 +0000 2024,0,ive been eating like crazy bukan takut gendut takut kolestrol naik anj,None,0
Wed Dec 11 13:14:36 +0000 2024,0,sayaaaaa hehehe suka bandel tangan memang ngaruh si pola makan ngaruh banget jerawat makanya jaga pola makan bandel jajan sembarangan meskipun memang jajan sembarangan sangat menggoda yuk kesehatan,None,0
Wed Dec 14 07:26:55 +0000 2022,0,park min young merupakan artis korea selatan ternyata pernah diet ekstrem konsumsi apel selama tiga hari dilakukannya berat badan turun cepat [URL],None,0
Wed Dec 16 02:28:01 +0000 2020,292,jazeerajulaili this thread shows that were all vulnerable kutukan gurauan senda ejekan berat badan seseorg will lead to eating disorders nak kurus cepat buat if ketoatkinslchf and other crazy restrictive diets then rebound,None,0
Wed Feb 05 02:02:27 +0000 2025,0,dipaksa makan melon,None,0
Wed Feb 05 10:01:39 +0000 2025,12,penasaran siapa body goals kalian twitter twitter apa sih ig apa me jo seung min keita shimada chris bumstead,None,0
Wed Feb 05 11:12:11 +0000 2025,142,ngeliat badan namtan kaya beneran langsing ramping body goals banget kecil terus lihat video kaya hah film sekecil apa [URL],None,0
Wed Feb 05 12:43:20 +0000 2025,1,senin rabu jumat sabtu sama minggu full workout rumah body goals sama financial goals seimbang mah kadang nyangka ngelakuin sendiri [URL],None,0
Wed Feb 05 14:27:26 +0000 2025,3,ulangtaun body goals gasih,None,0
Wed Feb 08 11:20:20 +0000 2023,2,penampilan violenzia jeanette menuai pujian punya badan bagus padahal punya tiga anak apa siiih rahasianya bodygoals [URL],None,0
Wed Feb 12 03:26:51 +0000 2025,0,asliii semua cantik cakep body goals kalau dimodalin,None,0
Wed Feb 12 08:58:18 +0000 2025,0,beritapalingpopularbh hari bantu adik dipukul dipaksa makan babi kuala lumpur adik menderita dipukul dipaksa makan babi merayu dibawa pulang segera negara justeru berharap kerajaan malaysia thailand [URL],None,0
Wed Feb 12 10:30:04 +0000 2025,4,cowo bakal selingkuh cewenha cantik body goals pinter mandiri knapa wal binian model amanda zahra wan ris wullur nang liwar bungasnya diselingkuhi lawan binian kd seberapa apa gerang lakian cari nih sebujurnya,None,0
Wed Feb 12 10:54:17 +0000 2025,1,body goals sekaleeehhhh [URL],None,0
Wed Feb 12 17:09:59 +0000 2025,0,katanya begadang bkin badan jadi kurus berat badan aing mungkin bakal jadi ideal umurnya mkin pendek ajg,None,0
Wed Feb 19 04:33:58 +0000 2025,0,braw open nih butuh jasa personal trainer gym cowocewe pengalaman tahun gym lengkap bimbingan nutrisi target body goals turun berat badan yuk braw trainer cowo,None,0
Wed Feb 19 10:37:16 +0000 2025,7,lihat jaemin tuh bener² nyenengin udahlah body goals sehat kulitnya bagus cantik cakep pernah mati gaya fan service kepribadiannya selalu terlihat menyenangkan makanya banyak suka penasaran jadi excited ketemu ngelihat jaemin [URL],None,0
Wed Feb 19 10:43:23 +0000 2025,4,body goals banget kamu tuh dek,None,0
Wed Feb 19 11:35:19 +0000 2025,0,si mending muka biasa body biasa penting sehat dah takut banget dideketin cowo kalau terlalu cantikbody goals,None,0
Wed Feb 19 11:43:10 +0000 2025,10,braw open nih butuh jasa personal trainer gym cowocewe murce pengalaman tahun gym lengkap bimbingan nutrisi target body goals turun berat badan yuk braw,None,0
Wed Feb 19 12:58:47 +0000 2025,0,anya geraldine pamer foto baru netizen soroti body goals [URL],None,0
Wed Feb 26 03:53:58 +0000 2025,137,buffet makan berlebihan bulan ramadhan defeat the purpose of puasa [URL],None,0
Wed Feb 26 05:02:07 +0000 2025,5,jaga berat badan bukan soal diet ekstrem kebiasaan sehat detox rutin atur pola makan tetap aktif anak nyeletuk mami kalau perutnya rata bakalan bagus makin sini perut makin buncit pengen kurus minum manis selalu relate detoxbarenglangfit [URL],None,0
Wed Feb 26 09:17:52 +0000 2025,1,yakalii cape olahraga mau body triplek cwe minat liatnya lurus banget kayak penggaris not my dream body body goals diri sendiri versi lebih toned bbrp bagian,None,0
Wed Feb 26 12:46:28 +0000 2025,0,gada lebih ngeselin lo relain kalori harian buat makan makanan ternyata rasanya b buat lo mikir mending masak ajaaaa,None,0
Wed Jan 05 18:05:03 +0000 2022,5,kalian insecure sama berat badan kalian sekarang,None,0
Wed Jan 10 09:02:31 +0000 2024,2016,berjalan sejauh langkah sehari bersamaan kamu pembakaran kalori sebanyak kcal sememangnya awesome memilih mengamalkan budaya hidup sihat melakukan aktiviti berjalan kaki [URL],None,0
Wed Jan 15 03:27:17 +0000 2020,253,baru kali mimpi makan kenyangnya berasa banget mimpi disuguhin makanan banyak banget perut mules mau muntah perut mules mualnya kerasa banget pas bangun makanannya sih enakenak terlalu banyak smpe mual banget,None,0
Wed Jan 17 07:17:00 +0000 2024,0,punya body goals menjadi resolusi tahun kamu nih coba diet sesuai golongan darah cara diet golongan darah a [URL],None,0
Wed Jan 20 04:42:00 +0000 2021,17,cara nak berdiet enjoy ajak kawan buat challenge lose weight exercise dengar lagu catat progress harian dietworkout apps timbang seminggu sekali set goal amp reward rt amp follow kacakbros for tips enjoy diet,None,0
Wed Jan 22 03:37:16 +0000 2025,0,beresiko terkena masalah gangguan makan beberapa penelitian menunjukkan diet ekstrim beresiko membuat seseorang sadar muncul beberapa gangguan makan bullimia anoreksia gangguan makan lainnya,None,0
Wed Jan 22 09:08:03 +0000 2025,0,gangguan kesehatan mental stres depresi gangguan makan bagaimana diet ketat mempengaruhi kesehatan mental diet ekstrem sering kali menyebabkan hubungan sehat makanan berujung gangguan makan anoreksia bulimia,None,0
Wed Jan 22 16:41:44 +0000 2025,21,kilogram ideal apa kurus [URL],None,0
Wed Jan 22 22:34:47 +0000 2025,0,cek sessi bumbu diet rendah kalori marinasi instan rasa original favorite dry rub msg harga rp dapatkan shopee sekarang [URL] [URL],None,0
Wed Jan 29 14:18:41 +0000 2025,1,niatan mall beli baju conter baju keinget beras sabun habis akhir nya jadi beli baju puter market beli sabun buka hp pesen beras mampir foodcourt beli makan terus kepikiran kalau jajan terus kapan dp rumah inikah rasanya jadi dewasa repot [URL],None,0
Wed Jan 29 15:07:39 +0000 2025,0,sebenernya buanyak cari meal plan lihat ikan cm foto doang lgsg skip,None,0
Wed Jul 10 14:44:51 +0000 2024,1,seorang ibu inggris menceritakan pengalamannya dilarikan rs suntik kurus sebuah klinik mengalami sakit kepala hebat hingga muntahmuntah [URL],None,0
Wed Jul 24 02:46:20 +0000 2024,0,jaga mulut jangan lancang sangat bila bercakap takut makan diri,None,0
Wed Jul 31 12:07:14 +0000 2024,0,body cewek² jadi idolartis korea tuh bagus² sebenernya cuma kadang tuh sadar kalau tuh terlalu kurus dituntut terlihat langsing diet ekstrim jujur lebih seneng lihat idolartis cewek punya badan proporsional,None,0
Wed Mar 12 02:42:18 +0000 2025,9,kesehatan delicate kt menjaga pola makanamphidup sehat hati amp pikiran perlu dirawat tubuh hny terpengaruh apa dikonsumsi stres amp beban emosi sangat menghargai ketenangan batin sama pentingnya dg kesehatan fisik,None,0
Wed Mar 19 19:49:21 +0000 2025,207,makan terlalu banyak apa jenis makanannya bikin tubuh nyaman berpengaruh kesehatan pertama perut jadi kembung mules kebanyakan makanan bikin lambung kerja ekstra keras buat nyerna bikin mual bahkan muntah terlalu penuh [URL],None,0
Wed Mar 20 22:03:43 +0000 2024,0,kcg kucing ku flu tiba tiba muntahin makanan banyak banget warna coklat munthanya butiran kotak gitu gapaham bahaya,None,0
Wed Mar 27 09:51:27 +0000 2024,1,tuh benci banget sama aroma durian sekantor ampe atasan owner tahu suka banget buah eh pas panggil ruangan owner buat ambil gro istrinya makan durian mau muntahseketika mak smpah mak mana puasa perut kosong puyeng banget,None,0
Wed Mar 27 12:39:09 +0000 2024,0,heran banget tiap buka puasa muntahin makanan selalu anehnya tetep kuat puasa ampe magrib nahan lapar penyimpanan lemak apa bagaimana,None,0
Wed May 31 10:22:00 +0000 2023,2,insecure berat badan juwita si gadis bersuara merdu nekat melakukan makeover besarbesaran penasaran bagaimana syifaahadjureal jadi juwita 𝐏𝐨𝐮𝐧𝐝𝐬 𝐁𝐞𝐚𝐮𝐭𝐲 remake film korea selatan judul sama tayang juni [URL],None,0
Wed May 31 10:22:48 +0000 2023,4,insecure berat badan juwita si gadis bersuara merdu nekat melakukan makeover besarbesaran penasaran bagaimana syifaahadjureal jadi juwita 𝐏𝐨𝐮𝐧𝐝𝐬 𝐁𝐞𝐚𝐮𝐭𝐲 remake film korea selatan judul sama tayang juni [URL],None,0
Wed Nov 06 05:33:02 +0000 2024,91,𝗠𝗮𝗻𝗴𝗴𝗮 𝗱𝗮𝗻 𝗣𝗶𝘀𝗮𝗻𝗴 mangga pisang buahbuahan kaya kalori bermanfaat tubuh keduanya mengandung kalori tinggi konsumsi berlebihan menyebabkan peningkatan asupan kalori harian berujung penambahan berat,None,0
Wed Oct 09 09:55:59 +0000 2024,9,bubuk cabai bubuk cabai mengandung capsaicin senyawa meningkatkan metabolisme meningkatkan jumlah pembakaran kalori harian efek capsaicin berat badan baru terlihat dikonsumsi mg perhari jumlah kalori terbakar kkal per hari,None,0
Wed Oct 14 10:18:41 +0000 2020,5237,biasa dengar depression anxiety bipolar schizophrenia jenis kecelaruan mental jarang dengar berkaitan gangguan pemakanan bulimia aneroxia hampir juta manusia dunia eating disorder ialah thread,None,0
Wed Oct 18 12:18:55 +0000 2023,1654,perhatikan kebiasaan makan bawah buruk amp berbahaya kalau keterusan nunda makan pdhl lapar makan tengah malem junkfood tiap hari rebahantidur makan makan keburuterlalu cepet terlalu banyak karbo emotional eating jam makan berantakan tiati,None,0
Wed Oct 19 09:51:48 +0000 2022,6,sisca kohl berhasil menurunkan berat badan sebanyak tiga kilogram tiga hari program diet iu meski awalnya terasa berat sisca mengaku disiplin melakukan dietnya [URL],None,0
Wed Oct 21 05:12:28 +0000 2020,208,suka gila main skipping penat berbaloi banyak kalori rentung kena bakar pernah lagilah melompat sejam biasanya min lebih kurang kalori terbakar dah rasa perbezaannya especially inchloss berat kilogram [URL],None,0
Wed Oct 21 12:40:22 +0000 2020,231,bbrp pasien bilang bete mood menggunakan makanan cara pelepasan binge eating jadi salah satu masalah terkait gangguan suasana perasaan spt depresi makanan manisamppenuh kalori memang sering jadi sasaran mood jelek hati obesitas mengintai,None,0
Wed Oct 21 16:09:50 +0000 2020,0,waist jennie and people bodyshame her katanya terlalu kurus bendanya normal kot artis,None,0
Wed Oct 23 02:15:24 +0000 2024,1,netizen cina korsel sadar ubah pemikirannya standar kecantikan cewek sana sehat body ideal kurus gemuk netizen korea cina cewek cantik kurus banget uda salah sih,None,0
Wed Oct 26 13:08:29 +0000 2022,0,insecure level berat badan sama pas hamil bulan menyusui aselik jadi males banget berinteraksi sama dunia luar hm ku bahagia ko menyusui sekarang,None,0
Wed Sep 22 07:36:21 +0000 2021,5,sekedar defisit kalori kurangi porsi makan banyak kesalahan diet membuat berat badan justru naik duh apa sih [URL],None,0
Mon Jan 15 06:33:37 +0000 2024,1,rutin konsumsi vco share biasanya konsumsinya jam berapa kondisi bagaimana baca katanya bagus dikonsumsi jam makan btw diet keto cuma mau coba ngerasain manfaat vco sih terutama pencernaan makasih,None,0
Mon Jan 15 09:17:56 +0000 2024,3,efek samping jadi anak gym saia rasain emosi lihat temen malas disiplin nongkrong topiknya jauh olahragadiet selalu merasa badan gini gini berkembang ngerasa bersalah rest day ngerasa hrny [URL],None,0
Mon Jan 20 05:32:23 +0000 2025,16,mitos kalori amp turun berat kalori makanan sihat kira actually penting defisit lebih rendah kalori lebih cepat kurus sebenarnya iany semestinya sihat amp susah konsisten semua kalori sama kalori protein amp serat,None,0
Mon Jan 20 10:14:46 +0000 2025,4413,how explain kat pt elok makan lewat bila malam badan dah kena masuk mood rehat on mood puasa jadi anything kalori samada susu buah dah kena stop if paksa kerja hadam makanan overwork burnout and problem just like us,None,0
Mon Jan 27 05:43:24 +0000 2025,29,sedikit tips buat diet fokus fatloss bukan weightloss defisit kalori mau fatloss prioritas makan tinggi protein jangan makan kebanyakan tepung gorengan manis rajin jalan kaki olahraga,None,0
Mon Jan 27 08:09:18 +0000 2025,2,inspirasi meal plan myday [URL],None,0
Mon Jan 27 09:02:00 +0000 2025,12306,cara ngestock bahan makanan seminggu or more cocok wanita karir maupun ibu ngurus anak repot tiap hari pasar thread meal plan budget amp food prep [URL],None,0
